user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_risk_score,risk_tier
1974,2024-11-30,Standard,399,7.4,6,3,25,58,Yes,0.8562368297580221,Critical
2617,2024-08-23,Premium,699,21.9,6,4,17,36,Yes,0.8551028293383255,Critical
960,2024-08-06,Premium,699,9.1,8,5,23,39,Yes,0.8548473917573911,Critical
1207,2024-11-11,Standard,399,3.7,3,2,14,27,Yes,0.8547601988721318,Critical
1399,2024-06-29,Premium,699,9.9,8,3,16,34,Yes,0.8543074945535467,Critical
2276,2023-10-06,Premium,699,3.2,5,4,10,16,Yes,0.8542658198177331,Critical
661,2024-05-29,Basic,199,13.4,6,3,4,60,Yes,0.8542104058175471,Critical
2297,2024-03-06,Standard,399,0.7,5,0,25,34,Yes,0.8534433167872952,Critical
2309,2023-12-12,Standard,399,2.5,5,3,35,10,Yes,0.8531996973237291,Critical
2479,2023-07-04,Standard,399,21.7,7,4,17,45,Yes,0.8530814147323916,Critical
1875,2024-11-15,Standard,399,20.3,7,4,22,29,Yes,0.853016639352941,Critical
86,2024-01-20,Basic,199,3.1,0,2,20,36,Yes,0.8527809589960892,Critical
1918,2024-02-01,Basic,199,5.1,8,4,27,25,Yes,0.8527139212612161,Critical
1253,2024-12-06,Basic,199,23.9,5,4,28,45,Yes,0.8527127127662399,Critical
1716,2024-08-04,Premium,699,8.1,8,2,1,7,Yes,0.851912172854684,Critical
1538,2024-01-31,Standard,399,1.3,5,1,15,51,Yes,0.8516793783453291,Critical
1587,2023-08-26,Premium,699,9.1,5,3,24,58,Yes,0.851650256879648,Critical
1459,2024-11-05,Premium,699,0.7,5,1,26,32,Yes,0.8515565687487875,Critical
2571,2023-02-12,Premium,699,17.7,8,4,9,48,Yes,0.8507507768964684,Critical
2456,2023-08-02,Basic,199,3.7,1,2,16,55,Yes,0.8503235325307419,Critical
2520,2023-09-10,Basic,199,2.6,8,0,30,26,Yes,0.8501393998295609,Critical
1270,2023-05-23,Standard,399,0.6,6,5,7,53,Yes,0.8500674143667585,Critical
154,2024-11-17,Standard,399,2.9,8,1,8,24,Yes,0.8495284136357992,Critical
1268,2023-12-18,Standard,399,19.0,6,2,31,23,Yes,0.849395117476337,Critical
1992,2023-06-12,Basic,199,4.5,1,4,10,58,Yes,0.8493153840438377,Critical
1763,2023-07-10,Standard,399,19.1,6,2,14,47,Yes,0.8492839555644754,Critical
1128,2023-03-04,Premium,699,12.6,8,3,16,60,Yes,0.8491695260617294,Critical
1744,2023-10-19,Standard,399,2.8,6,5,28,11,Yes,0.848739520283122,Critical
1194,2024-08-16,Basic,199,7.4,5,3,20,60,Yes,0.8475238594192406,Critical
2446,2024-06-25,Standard,399,1.4,5,1,6,29,Yes,0.8470650054889237,Critical
80,2023-02-21,Premium,699,2.6,6,1,2,55,Yes,0.8470394676448946,Critical
1377,2023-07-31,Basic,199,23.7,4,5,25,40,Yes,0.8467898270190415,Critical
995,2023-07-04,Standard,399,6.7,8,3,26,42,No,0.8463027295542446,Critical
826,2023-04-02,Standard,399,23.0,6,5,20,58,Yes,0.8462739768613382,Critical
2363,2024-06-25,Basic,199,7.8,7,5,22,58,Yes,0.8458872170798182,Critical
384,2024-10-22,Premium,699,10.9,7,5,25,34,Yes,0.8457999520482173,Critical
1897,2024-08-28,Standard,399,0.8,7,1,6,37,Yes,0.8444938074328424,Critical
1509,2024-04-16,Premium,699,4.1,1,5,7,7,Yes,0.8443077685524829,Critical
997,2024-06-18,Standard,399,20.3,6,4,35,46,Yes,0.8442922283576143,Critical
1530,2023-10-10,Premium,699,22.3,6,4,23,26,No,0.8437529357457871,Critical
2355,2024-06-15,Basic,199,23.4,6,3,32,50,Yes,0.8436229840031652,Critical
421,2024-07-03,Standard,399,19.3,6,5,33,25,Yes,0.8434189139971822,Critical
1816,2023-03-09,Basic,199,22.4,8,3,21,31,Yes,0.8433764921104591,Critical
308,2024-10-18,Basic,199,1.3,6,1,31,49,Yes,0.8433348369591999,Critical
2784,2024-02-17,Premium,699,23.1,4,4,28,55,Yes,0.8431536395140468,Critical
1803,2024-10-03,Basic,199,22.5,3,2,34,42,Yes,0.8418219884633216,Critical
2179,2024-05-05,Standard,399,15.2,5,4,5,35,Yes,0.8417836093537623,Critical
811,2024-08-29,Standard,399,2.6,6,1,4,45,Yes,0.8413690643962954,Critical
475,2024-05-05,Standard,399,22.1,5,4,32,24,Yes,0.841211278978461,Critical
2335,2023-10-10,Premium,699,9.5,8,5,7,32,Yes,0.8408132571560094,Critical
2322,2023-01-18,Standard,399,6.4,8,3,14,39,Yes,0.8407817558579539,Critical
2199,2023-09-07,Standard,399,14.9,6,3,26,54,Yes,0.8405361698910068,Critical
2712,2024-05-15,Premium,699,2.2,8,0,11,33,Yes,0.8405358651323962,Critical
2424,2024-09-30,Basic,199,12.6,8,3,30,24,Yes,0.8404552077858166,Critical
1033,2024-09-04,Standard,399,12.0,5,4,16,60,Yes,0.8403819966761732,Critical
1931,2023-12-18,Standard,399,20.2,6,5,25,30,Yes,0.8400625260876847,Critical
2372,2023-02-26,Basic,199,19.6,6,3,19,36,Yes,0.8400095782441256,Critical
1477,2023-10-02,Basic,199,3.9,1,5,21,44,No,0.8398784181348263,Critical
1400,2023-08-13,Premium,699,9.9,6,4,15,36,No,0.8394688475011646,Critical
198,2024-08-08,Premium,699,9.9,8,5,33,57,Yes,0.8394621255900041,Critical
969,2023-05-27,Standard,399,10.2,8,5,7,43,Yes,0.839122626282073,Critical
893,2024-04-27,Basic,199,18.6,3,3,16,57,Yes,0.8390780563738107,Critical
2302,2023-04-04,Premium,699,5.3,4,3,2,49,Yes,0.8390458640204834,Critical
202,2024-10-08,Standard,399,10.5,5,5,25,38,Yes,0.8388863307001204,Critical
1911,2023-07-02,Premium,699,22.8,8,2,20,48,Yes,0.8383048506811054,Critical
1266,2023-02-12,Premium,699,0.7,4,0,7,42,Yes,0.8382348666789786,Critical
1484,2023-07-04,Standard,399,7.7,8,2,27,25,Yes,0.838122967431227,Critical
374,2024-12-28,Standard,399,2.9,7,2,31,4,Yes,0.8379194677147186,Critical
185,2023-09-19,Standard,399,0.7,4,1,4,49,Yes,0.8378723627368013,Critical
632,2024-12-14,Premium,699,11.0,7,3,34,22,Yes,0.8376149203402427,Critical
707,2023-07-11,Standard,399,14.2,8,5,29,31,Yes,0.8374587245623006,Critical
2151,2023-12-17,Standard,399,22.1,7,3,14,50,No,0.8373156451680296,Critical
2788,2024-09-24,Basic,199,4.9,5,3,12,3,Yes,0.8367227315617223,Critical
2656,2024-06-13,Premium,699,0.6,1,3,18,33,Yes,0.8367066532128989,Critical
1412,2023-07-08,Standard,399,18.7,6,4,9,3,Yes,0.8359152215534456,Critical
12,2024-10-20,Standard,399,2.1,5,1,18,41,Yes,0.8358778217713253,Critical
600,2023-03-16,Standard,399,3.3,0,4,13,29,Yes,0.8353808774794663,Critical
2639,2024-03-19,Premium,699,4.4,7,0,26,33,Yes,0.8353208861062692,Critical
2221,2024-09-18,Premium,699,7.2,6,4,33,37,Yes,0.8351822530910811,Critical
1660,2023-02-25,Standard,399,10.6,7,3,21,25,Yes,0.8349031775849393,Critical
641,2024-09-06,Premium,699,4.4,0,0,4,52,Yes,0.8348763800234854,Critical
1132,2023-02-12,Premium,699,19.7,8,3,11,58,Yes,0.8348397937243073,Critical
984,2024-10-02,Basic,199,21.0,5,5,9,37,Yes,0.8348043337118676,Critical
2204,2023-07-16,Basic,199,24.9,1,0,3,39,Yes,0.834231289875978,Critical
1959,2023-03-14,Premium,699,1.5,7,1,26,42,Yes,0.8338113034305247,Critical
981,2024-08-08,Standard,399,14.4,7,5,8,35,Yes,0.8337754262400945,Critical
1115,2024-11-14,Standard,399,19.2,8,5,9,29,No,0.8334723227474161,Critical
72,2024-03-26,Basic,199,19.3,8,3,18,40,Yes,0.8333116374526112,Critical
2315,2023-06-04,Premium,699,12.2,7,4,35,58,No,0.8330099412825263,Critical
354,2023-01-27,Basic,199,11.1,8,4,12,32,Yes,0.8329280860572456,Critical
1729,2024-01-02,Basic,199,12.1,5,5,27,57,Yes,0.8327305972278862,Critical
2562,2023-02-12,Basic,199,13.6,8,5,18,32,Yes,0.8326709282775856,Critical
399,2023-04-06,Premium,699,9.7,1,5,27,50,No,0.832639859504656,Critical
2560,2023-09-06,Premium,699,3.0,2,1,22,59,Yes,0.8323347145150067,Critical
2512,2024-10-17,Premium,699,22.7,6,3,24,36,No,0.8322440465380917,Critical
509,2023-12-24,Premium,699,18.0,4,3,20,57,Yes,0.831936134893055,Critical
2074,2024-08-16,Basic,199,4.8,1,0,31,46,Yes,0.8317007942150524,Critical
2488,2023-08-04,Basic,199,3.2,1,2,21,53,No,0.8314053326749695,Critical
1105,2023-03-21,Standard,399,2.8,6,1,6,30,Yes,0.8309971051048016,Critical
484,2023-02-15,Basic,199,10.0,5,3,35,23,Yes,0.8309609340632016,Critical
1887,2023-12-25,Basic,199,19.8,6,3,26,37,Yes,0.830138951723078,Critical
106,2024-08-25,Premium,699,19.5,6,3,15,58,Yes,0.8296392225564997,Critical
1559,2024-04-14,Premium,699,1.5,5,1,29,29,No,0.8295129092246145,Critical
1884,2023-11-04,Standard,399,22.6,6,3,25,29,Yes,0.8293822284943159,Critical
1502,2023-09-28,Premium,699,24.4,5,5,32,30,Yes,0.8293270325540486,Critical
1578,2024-07-13,Basic,199,23.3,8,2,34,25,Yes,0.8292157197578071,Critical
403,2023-02-19,Standard,399,14.7,7,2,36,57,Yes,0.8284176966049231,Critical
631,2023-02-14,Premium,699,22.5,6,4,1,26,Yes,0.8269616736609631,Critical
966,2024-09-06,Premium,699,2.5,7,0,3,24,Yes,0.8262078656631135,Critical
627,2023-08-24,Premium,699,7.0,5,3,33,38,Yes,0.8261790016972567,Critical
1366,2024-08-02,Premium,699,4.6,4,5,2,8,Yes,0.8258407260931995,Critical
1443,2024-12-14,Standard,399,12.3,8,5,27,50,Yes,0.8256719843503599,Critical
440,2023-04-08,Basic,199,10.6,5,3,34,47,Yes,0.8254725547837809,Critical
1007,2024-02-04,Premium,699,19.4,5,2,8,53,Yes,0.8254587263282086,Critical
63,2023-08-07,Standard,399,11.0,5,3,14,28,Yes,0.8253110971335965,Critical
1655,2023-10-30,Premium,699,12.5,6,4,32,22,Yes,0.8249448765812389,Critical
618,2024-09-10,Premium,699,9.1,5,3,26,50,Yes,0.8247713614815666,Critical
2674,2024-04-01,Standard,399,22.9,8,0,26,21,Yes,0.8240820913631687,Critical
762,2023-07-17,Premium,699,5.0,6,3,24,30,Yes,0.8237623105258265,Critical
1125,2023-11-30,Standard,399,4.3,6,5,6,10,Yes,0.8235628792118933,Critical
887,2023-02-24,Standard,399,12.9,7,5,35,42,Yes,0.8231457198670645,Critical
1563,2023-07-04,Standard,399,22.9,7,3,5,30,Yes,0.8229849261316222,Critical
1657,2024-02-12,Standard,399,4.8,5,5,8,7,Yes,0.8227631415518598,Critical
2552,2024-05-03,Premium,699,11.9,6,4,10,60,No,0.8227540483948587,Critical
381,2023-06-26,Premium,699,14.9,5,2,26,54,Yes,0.8224206428507945,Critical
201,2024-01-17,Premium,699,24.8,8,4,29,39,Yes,0.8220242642549671,Critical
2182,2024-01-12,Basic,199,10.4,7,2,29,39,Yes,0.8217847133079972,Critical
2140,2023-05-24,Premium,699,15.1,7,3,32,24,Yes,0.8215355400661004,Critical
1280,2024-12-09,Premium,699,16.8,8,5,8,46,Yes,0.8214388325681713,Critical
2068,2024-11-14,Premium,699,23.1,7,4,11,38,Yes,0.8211019282146743,Critical
2452,2024-01-08,Standard,399,13.8,5,5,18,37,Yes,0.8208781579751898,Critical
2223,2023-03-06,Premium,699,1.6,5,0,30,26,Yes,0.82084962937472,Critical
2503,2023-12-20,Premium,699,20.2,3,5,1,42,Yes,0.8208289860890721,Critical
1524,2024-07-12,Basic,199,20.2,5,3,20,31,Yes,0.8207246769131703,Critical
1956,2024-10-03,Basic,199,22.1,6,5,17,36,Yes,0.8201545492839576,Critical
2751,2023-08-02,Standard,399,10.0,8,3,26,51,Yes,0.8201168304293086,Critical
920,2024-06-26,Standard,399,14.7,5,3,27,37,Yes,0.8199952388608195,Critical
914,2023-10-27,Premium,699,12.0,8,5,8,52,Yes,0.8198224609518426,Critical
2104,2023-09-17,Standard,399,17.6,6,4,18,41,Yes,0.8197674739720661,Critical
1121,2024-12-23,Basic,199,4.9,0,2,35,50,Yes,0.8195505358728727,Critical
2714,2024-08-25,Standard,399,13.6,5,4,14,35,Yes,0.8190723699239395,Critical
646,2023-07-25,Basic,199,19.6,5,5,18,25,Yes,0.8190512589678002,Critical
1196,2024-04-24,Premium,699,12.1,8,4,14,50,Yes,0.8187387060285489,Critical
2048,2024-10-05,Premium,699,9.5,5,5,31,24,Yes,0.8184166800905143,Critical
462,2023-07-12,Standard,399,17.7,5,4,2,36,Yes,0.8183881223364644,Critical
1686,2023-10-25,Standard,399,8.4,5,4,34,41,Yes,0.8178792984707315,Critical
1741,2023-12-22,Standard,399,22.5,6,4,21,25,Yes,0.8178606753075315,Critical
2212,2024-10-21,Premium,699,14.7,7,3,21,26,Yes,0.8177872906383893,Critical
681,2023-06-24,Basic,199,18.6,7,5,16,8,Yes,0.8175346425200302,Critical
845,2024-04-02,Standard,399,18.7,2,4,1,47,Yes,0.8171453838304007,Critical
266,2023-02-22,Standard,399,22.1,5,3,9,23,Yes,0.8171081679975679,Critical
2301,2023-08-08,Standard,399,4.7,7,2,28,20,Yes,0.8165964706901426,Critical
2006,2023-11-23,Standard,399,2.5,7,5,18,5,No,0.8165351650818258,Critical
1292,2023-12-23,Basic,199,13.9,5,3,2,43,Yes,0.8164577470152679,Critical
2049,2024-10-21,Standard,399,10.2,5,4,21,53,No,0.816424127812407,Critical
567,2024-07-20,Standard,399,7.8,8,2,33,45,Yes,0.8162692344401573,Critical
495,2023-06-26,Standard,399,9.9,7,4,17,38,Yes,0.8162227440170742,Critical
1882,2023-08-20,Basic,199,4.4,2,5,24,40,No,0.8160085676403981,Critical
256,2024-10-04,Premium,699,16.5,6,4,17,40,Yes,0.8159593152150602,Critical
838,2024-09-16,Basic,199,24.6,4,3,34,33,Yes,0.8158429175888161,Critical
1876,2024-07-10,Standard,399,6.9,5,3,34,41,Yes,0.8157363635554832,Critical
2005,2024-05-15,Standard,399,3.7,5,5,22,16,Yes,0.8156393493712074,Critical
576,2023-07-21,Basic,199,20.8,5,4,29,34,Yes,0.8150970588264612,Critical
1182,2024-04-26,Basic,199,24.2,7,1,33,46,Yes,0.8148387994176338,Critical
1969,2024-07-14,Standard,399,21.2,8,2,5,35,Yes,0.8136711345189788,Critical
1713,2023-03-04,Premium,699,13.2,6,3,24,53,Yes,0.8132229699808665,Critical
2533,2024-10-24,Standard,399,1.5,8,0,12,51,Yes,0.8130052848067111,Critical
307,2023-03-03,Premium,699,1.6,5,5,5,4,Yes,0.8125000714068191,Critical
2342,2023-03-27,Standard,399,1.5,6,0,15,46,Yes,0.8124703665740426,Critical
840,2024-04-25,Standard,399,22.6,8,0,4,30,Yes,0.8121934066058885,Critical
1210,2023-04-04,Basic,199,8.6,7,3,34,29,Yes,0.8121801254869786,Critical
233,2024-06-15,Standard,399,24.4,7,5,22,31,Yes,0.8118725750915112,Critical
2501,2024-08-28,Standard,399,4.2,4,3,9,8,Yes,0.8117385132671145,Critical
2230,2023-12-03,Premium,699,4.8,3,0,22,43,Yes,0.8115574783644403,Critical
483,2023-09-29,Standard,399,8.1,6,3,8,31,No,0.8113144413635677,Critical
2176,2023-07-29,Standard,399,12.4,7,5,17,29,Yes,0.8111142059695533,Critical
1269,2023-12-31,Standard,399,23.6,6,3,16,39,Yes,0.8109446268096946,Critical
34,2024-07-23,Basic,199,7.0,7,2,25,27,Yes,0.8105128025005816,Critical
371,2024-12-08,Premium,699,11.4,6,3,15,49,Yes,0.8103075218908785,Critical
516,2023-06-24,Standard,399,17.3,7,5,15,22,Yes,0.809941019258192,Critical
1021,2023-05-17,Basic,199,19.9,5,3,27,30,No,0.809933475287696,Critical
1849,2024-01-25,Standard,399,9.8,7,3,14,25,Yes,0.8097720397181458,Critical
1644,2024-04-09,Basic,199,5.5,6,5,24,28,Yes,0.8096407839370529,Critical
1722,2024-10-19,Standard,399,7.0,7,2,29,37,Yes,0.8091322113301699,Critical
544,2023-06-20,Standard,399,17.4,7,3,25,41,No,0.8089320685383543,Critical
2416,2023-01-17,Standard,399,11.0,8,2,16,50,Yes,0.8080969020133728,Critical
401,2023-03-06,Basic,199,18.4,7,5,6,42,Yes,0.8076426644262739,Critical
1627,2024-09-12,Basic,199,6.5,6,5,35,37,Yes,0.8073505968411651,Critical
1064,2024-05-13,Premium,699,11.8,6,5,31,47,Yes,0.8068626404225498,Critical
1638,2023-11-23,Basic,199,22.5,8,3,34,18,Yes,0.8068134691788797,Critical
1543,2024-03-06,Premium,699,12.8,5,3,21,22,Yes,0.806545694466245,Critical
2749,2023-10-02,Premium,699,12.7,7,3,18,37,Yes,0.8063668200578027,Critical
498,2023-08-22,Standard,399,7.4,7,5,20,43,Yes,0.8055671655769692,Critical
2418,2024-12-09,Premium,699,16.7,8,3,15,46,Yes,0.8052378725373612,Critical
1444,2024-09-03,Standard,399,22.9,6,0,23,35,No,0.8051341417706829,Critical
2098,2024-12-06,Premium,699,21.6,6,4,31,49,Yes,0.8049717100298586,Critical
1813,2024-06-03,Basic,199,19.0,4,3,17,40,Yes,0.8049539041937985,Critical
592,2024-03-19,Basic,199,22.8,6,3,15,28,Yes,0.8048928356579077,Critical
1980,2024-06-26,Standard,399,9.4,5,5,30,25,Yes,0.8044310834822244,Critical
2092,2023-03-15,Premium,699,22.4,8,0,1,31,Yes,0.8042363226494478,Critical
2527,2024-12-17,Standard,399,2.4,1,4,10,15,No,0.8041836073913001,Critical
56,2023-09-25,Standard,399,10.3,8,2,33,60,Yes,0.8041744806686456,Critical
1398,2023-05-22,Standard,399,12.3,6,4,28,50,Yes,0.8039751046997865,Critical
2299,2024-06-27,Basic,199,7.0,8,5,11,35,No,0.8038481376688055,Critical
2249,2023-01-27,Premium,699,2.3,4,5,24,19,Yes,0.8037283755367344,Critical
1457,2024-04-25,Standard,399,6.0,7,4,14,24,Yes,0.8034122743157612,Critical
1506,2024-05-31,Premium,699,19.1,4,5,21,29,Yes,0.8029149370947026,Critical
2391,2024-01-29,Basic,199,20.1,7,5,36,40,No,0.802786376567593,Critical
1896,2023-09-15,Premium,699,22.7,8,2,18,26,Yes,0.8026634551027554,Critical
660,2024-08-13,Standard,399,5.0,8,2,32,25,Yes,0.802599437897513,Critical
749,2023-02-10,Basic,199,5.4,7,4,12,59,Yes,0.8024702589272681,Critical
2792,2024-07-29,Standard,399,6.1,8,2,21,49,Yes,0.8021999438682761,Critical
283,2023-10-25,Premium,699,9.8,6,2,35,49,No,0.8021098724384594,Critical
2658,2023-03-02,Basic,199,23.6,8,2,25,0,Yes,0.8018123079463407,Critical
2268,2024-03-30,Standard,399,24.4,6,5,21,33,Yes,0.8014442825264205,Critical
549,2024-09-25,Premium,699,24.5,5,4,15,33,Yes,0.8013664154720582,Critical
1303,2024-08-30,Basic,199,14.9,7,2,2,44,Yes,0.8012482687341912,Critical
1998,2023-03-27,Standard,399,3.2,3,5,10,20,Yes,0.8012101608325337,Critical
1789,2023-05-08,Standard,399,18.1,8,5,26,41,Yes,0.8011559980995114,Critical
990,2023-11-03,Premium,699,8.7,8,5,14,21,Yes,0.801073176415751,Critical
2384,2024-11-15,Basic,199,3.4,6,4,4,12,Yes,0.8010673466830525,Critical
2737,2024-12-02,Standard,399,16.6,7,3,20,25,No,0.8008581957421068,Critical
2422,2024-07-06,Basic,199,22.4,6,3,16,24,Yes,0.8006105989112199,Critical
2612,2024-06-10,Premium,699,13.1,6,3,7,30,Yes,0.8003543238463063,Critical
1410,2024-08-08,Basic,199,20.9,7,4,26,45,No,0.8000357801992919,Critical
1558,2024-11-03,Premium,699,0.8,4,0,25,41,Yes,0.7998346426319706,Critical
2436,2024-01-14,Premium,699,3.0,8,0,24,35,Yes,0.7996052610206366,Critical
725,2023-05-19,Standard,399,0.5,0,2,26,38,Yes,0.799491690832187,Critical
2265,2023-08-12,Basic,199,18.7,1,5,16,25,Yes,0.7990726709855362,Critical
424,2023-02-26,Basic,199,2.6,6,0,16,29,Yes,0.7988143842860567,Critical
933,2023-02-27,Basic,199,10.2,7,2,33,38,Yes,0.7986356187114991,Critical
2215,2023-11-28,Standard,399,20.4,7,5,12,25,No,0.7986209901704746,Critical
1390,2023-04-26,Standard,399,6.0,6,5,19,56,Yes,0.7984225037862328,Critical
867,2023-02-26,Standard,399,14.4,5,2,8,43,Yes,0.7981403182122605,Critical
750,2023-12-22,Basic,199,8.0,7,3,34,47,Yes,0.797757808193692,Critical
2536,2023-04-12,Premium,699,18.9,1,3,36,58,Yes,0.7974183549886489,Critical
897,2023-06-10,Standard,399,4.7,5,1,27,56,Yes,0.7971162485051718,Critical
611,2023-09-02,Standard,399,13.0,6,2,33,32,Yes,0.7970320822995928,Critical
1802,2024-10-15,Premium,699,16.4,5,3,8,29,Yes,0.79692125998631,Critical
977,2023-12-18,Standard,399,7.7,7,3,13,32,Yes,0.7967858742418101,Critical
1983,2024-09-30,Standard,399,12.0,8,5,10,28,Yes,0.7967753338999297,Critical
2387,2023-02-21,Basic,199,5.3,7,5,34,26,Yes,0.7966114578952839,Critical
1117,2024-11-17,Standard,399,6.2,6,2,25,34,Yes,0.7960316998375645,Critical
2085,2023-02-13,Standard,399,16.3,7,4,23,55,Yes,0.7958265852152168,Critical
1776,2023-08-19,Standard,399,15.9,5,4,24,34,Yes,0.7958047544907846,Critical
2025,2024-02-14,Standard,399,21.9,5,3,2,55,Yes,0.7957384203526783,Critical
2056,2023-05-21,Basic,199,1.5,3,1,31,60,Yes,0.7956324793226686,Critical
1979,2024-03-30,Standard,399,23.6,6,3,14,29,Yes,0.7954880976893955,Critical
1306,2023-05-08,Standard,399,13.2,8,5,5,52,No,0.795186876109364,Critical
2012,2024-05-02,Basic,199,18.1,6,2,4,40,Yes,0.7951249430376862,Critical
133,2023-11-21,Standard,399,16.4,5,5,26,54,Yes,0.7950380254244971,Critical
1056,2024-05-04,Premium,699,2.6,7,3,34,5,No,0.7950126387581171,Critical
2089,2024-01-18,Premium,699,18.6,5,3,11,7,Yes,0.7949758391089127,Critical
2365,2023-02-18,Basic,199,16.8,7,5,7,44,Yes,0.7948385509304726,Critical
1465,2024-07-20,Premium,699,16.0,6,5,8,58,Yes,0.7945242320849629,Critical
2748,2024-07-31,Standard,399,9.6,7,5,18,24,No,0.7943796656049322,Critical
301,2023-08-12,Standard,399,17.7,7,4,27,51,Yes,0.7942203691918054,Critical
1601,2024-03-13,Standard,399,19.1,5,5,14,53,Yes,0.7940892463669275,Critical
2152,2023-05-28,Standard,399,12.7,6,3,2,38,Yes,0.7940521149802785,Critical
2620,2023-06-29,Basic,199,21.6,8,5,6,24,Yes,0.7940403165009826,Critical
952,2024-03-03,Premium,699,21.2,8,5,34,48,No,0.7937577997516952,Critical
2765,2023-06-01,Premium,699,17.4,6,2,2,56,Yes,0.7936830240546502,Critical
390,2024-01-11,Premium,699,3.3,1,2,33,49,Yes,0.7935839197240038,Critical
1946,2024-05-17,Standard,399,7.7,6,3,13,27,Yes,0.7933354997359654,Critical
541,2023-02-16,Basic,199,9.3,5,3,19,47,Yes,0.7932926364116559,Critical
67,2024-11-02,Standard,399,18.1,6,3,13,25,Yes,0.7928974628789633,Critical
895,2023-10-04,Basic,199,9.7,7,5,25,12,No,0.7927550841094553,Critical
1676,2024-10-20,Basic,199,19.4,7,2,26,30,Yes,0.7924901541628828,Critical
1828,2023-09-13,Standard,399,19.6,6,5,3,58,Yes,0.7923512870094711,Critical
1915,2024-12-12,Basic,199,4.3,4,0,36,31,Yes,0.7922963329144037,Critical
302,2024-07-31,Basic,199,13.4,8,5,6,23,Yes,0.7921060454993847,Critical
1693,2024-11-06,Premium,699,9.5,6,2,20,35,Yes,0.7920204672677696,Critical
128,2023-07-13,Standard,399,19.2,6,3,36,59,Yes,0.7916242927394644,Critical
2022,2023-07-14,Standard,399,7.9,7,2,32,34,No,0.7913857712606028,Critical
1840,2023-06-05,Basic,199,19.3,6,2,5,29,Yes,0.7908375676203611,Critical
1733,2023-06-17,Basic,199,10.9,4,4,27,25,Yes,0.7907946549290773,Critical
616,2024-01-21,Premium,699,21.0,4,4,18,34,Yes,0.7906926960207475,Critical
556,2024-11-18,Premium,699,20.7,4,4,1,35,Yes,0.7906332875991823,Critical
928,2024-08-10,Premium,699,16.4,4,3,22,57,Yes,0.7904405826870827,Critical
1164,2023-07-10,Basic,199,6.8,6,3,33,46,Yes,0.7903164013970074,Critical
1671,2023-11-16,Premium,699,2.8,6,1,10,53,Yes,0.78972326647395,Critical
1221,2024-11-18,Basic,199,7.7,8,5,12,25,Yes,0.7896423568648903,Critical
1808,2024-05-03,Premium,699,2.0,3,1,20,37,No,0.7891354733269078,Critical
1700,2024-09-11,Standard,399,9.2,8,2,31,33,Yes,0.7891085206664948,Critical
2595,2024-07-26,Basic,199,12.1,8,3,7,30,Yes,0.7889897813915575,Critical
1140,2024-05-15,Basic,199,17.0,6,4,1,57,Yes,0.7885774818299663,Critical
2081,2024-07-18,Standard,399,13.8,5,5,31,57,Yes,0.7883975765521731,Critical
360,2024-10-28,Premium,699,20.2,5,3,25,21,Yes,0.7883750633148744,Critical
1374,2024-09-18,Premium,699,8.5,8,2,24,46,Yes,0.7883011540714602,Critical
1907,2023-08-22,Basic,199,21.5,5,2,32,39,Yes,0.7882501674769513,Critical
1362,2023-04-12,Basic,199,1.5,3,1,8,45,Yes,0.7880954430201681,Critical
934,2023-10-19,Premium,699,10.2,6,2,24,24,Yes,0.7873461992224398,Critical
3,2023-10-12,Premium,699,14.3,8,3,2,14,Yes,0.7869145834205772,Critical
512,2023-10-11,Standard,399,12.3,5,2,7,40,Yes,0.7866844340701723,Critical
385,2024-04-06,Basic,199,4.6,4,1,36,11,Yes,0.7864965605774249,Critical
2237,2024-09-27,Basic,199,20.3,8,2,25,46,Yes,0.7864767817568884,Critical
1917,2024-08-04,Standard,399,24.1,7,3,16,26,Yes,0.7864618280373318,Critical
364,2024-12-10,Basic,199,23.6,3,3,30,51,Yes,0.7862554660273774,Critical
2743,2023-11-15,Premium,699,18.6,6,1,7,40,Yes,0.7861995310105351,Critical
2070,2023-04-10,Standard,399,7.9,6,5,1,36,No,0.7860433163396798,Critical
2720,2024-10-02,Basic,199,4.9,3,4,4,18,Yes,0.7854775441012394,Critical
